,Name,Rating,Date,Review
62,Santouka Back Bay,3 star rating,2/4/2021,"I got the Vegetarian ramen and it jus didn't have any depth of flavor. You may ask why get a vegetarian ramen at a ramen shop? I ask why have it on the menu if it's going to lack any flavor? Thankfully I had asked for chili oil and that added some flavor to it. 

The noodles were also mediocre. Nothing special. 

My packet of nongshim shin ramen black has more flavor in it for 1/6 of the price"
63,Santouka Back Bay,2 star rating,2/6/2021,"Santouka Back Bay attracts massive lines and widespread adulation for their flavorful ramen bowls, but they definitely have less to offer for plant-based visitors. Their vegetarian ramen was bland, salty, and oily, leaving much to be desired. I hoped for more tofu, vegetables, and real flavor, but the experience really disappointed. Overall, Santouka wins points for their small-shop ambiance, great location, and passion for the perfection of a precise craft, but Red White (nearby on Newbury) will provide a much tastier experience for vegetarian ramen enthusiasts."
64,Santouka Back Bay,4 star rating,1/14/2021,Waited an hour in rain and snow due to 4 person at a time capacity because of COVID. Pretty good soup ramen and soup base. But i like their butter corns. Ordered two of those along with the spicy miso with extra spicy
65,Santouka Back Bay,4 star rating,1/24/2022,"Very good ramen shop. Solid choices, however, only limited to Pork if you want a protein. Other ramen shops in the area have chicken and fish options. Broth was delicious. There appears to always be a wait. You must stand outside to keep your place in line, even in freezing cold temperatures......"
66,Santouka Back Bay,4 star rating,5/18/2021,"4 stars because people made it better! Ramen was ok. My veggie ramen- 4stars! my husband's ramen 2 stars - taste wasn't full, not creamy. More like a home soup."
67,Santouka Back Bay,1 star rating,12/27/2020,"Christmas letdown

It was a rainy Christmas Day this year. It was 2:25pm and had been raining all day on the 25th. It was hard deciding what to eat with most restaurants closing for Christmas Day. Luckily I find Santouka back bay open. Without hesitation, I called at 2:30pm to make sure I wasn't dreaming. 

""Hey are you guys really open today?"" 

The host curtly answers, ""yes.""

""I know there is usually a line out the door. Is that the case today? What's the volume like?""

The host answers, ""no, when are you coming? And for how many?"" 

""I roughly estimate 15 minutes for two?""

The host answers, ""should be fine"" 

""Perfect. We will be there soon. Thanks"" 

As soon as I hang up, my girlfriend and I grab our umbrellas and immediately start walking over at 2:30pm. She mentions that she saw a closing time of 3pm online today, so we acknowledge it and briskly start walking to the restaurant. Because of the rain, wind and puddles, it was a long 15 minutes, and we ended up at the front of the restaurant at 2:52pm. 22 minutes. 

The host sees us struggling to open the door against the wind and just watches us. As soon as we open the door, he quietly points towards the sign saying they are closed at 3pm today. Cool. So we're just in time! 

NOPE. Last call was 2:45pm and we won't be seated. I tried appealing to him that it's Christmas Day, we walked in the rain for over 15 minutes to get here, there's a table clearly empty for us, no one else is outside except us so its not a big deal to make a one time exception. Nope. He did not give a damn. He could've told us, if we called at 2:30pm saying we'll be there by 2:45pm, that they are taking last call at 2:45. 

It is what it is. He probably wants to get off work on Christmas Day as early as possible. It was disappointing that he wouldn't mention last call or closing up shop when it was THAT close to the deadline. 

To my dear readers who may think this review comes off harsh, please think back on any time that you asked for operating hours of a restaurant over the phone: was it not customary for the host to tell you the last call for kitchen/bar should it differ from a published closing time? If I called the restaurant at 2:30 with an eta of 15 mins, should that not have warranted some kind of disclosure from the host's part? The behavior of that host was frustrating and, frankly, negligent.

I am leaving a one star review not because of this one incident but after numerous instances where the same host has manifested zero hospitality. I honestly love the food so I keep going back but the host leaves too much to be desired for a higher review."
68,Santouka Back Bay,4 star rating,10/21/2021,"The line for this place was long when we arrived because the inside of this place is small, but it went quickly and the food was worth the wait. The service is quick and the ramen was delicious. I ordered the char siu ramen!"
69,Santouka Back Bay,5 star rating,1/16/2022,"Their takeout is amazing. In my opinion it's the best tasting ramen in Back Bay/Fenway, and a great value too. I personally don't like waiting in line for a table, but they are good at predicting when their takeout orders will be ready and I'm always surprised by how fast their kitchen is."
70,Santouka Back Bay,4 star rating,8/22/2019,"Santouka Back Bay had a long line when we initially passed by so we decided to come back the following day for dinner.

We arrived at around 5 pm and there was
already a line about 7 people ahead of us. We waited about 10 minutes and then we were seated. 

The restaurant is very small. Probably seats max 20 people. 

We ordered the Combo Shoyu Ramen with variations of added ingredients (such as egg, corn or pork with rice in side). 

Shortly later, our ramen came piping hot and steaming to our table. The broth and noodles were rich and tasty and there was a good amount of pork included. 

We were looking for a good place in Boston for our Ramen fix and found one!

Tip:  As the line gets very long to get in try and get there before the open for a reduced wait."
71,Santouka Back Bay,2 star rating,2/8/2021,"I have been an avid visitor of this location, eating lunch here at least once-twice a week in the summer until November, but I stopped going because of the terrible service..
The host and the other staff are so rude to customers!! My partner and I are both international and our first language is not English, therefore, sometimes it's hard to understand English from hearing. My partner was asking a host for a seat outside because inside they are really shoddy on following the regulations. The host said something and my partner couldn't hear it properly because of the language barrier, the host had an audacity to roll his eyes, point to the table and slap the glasses of water on a shaky table after.
I am not coming back, ever."
72,Santouka Back Bay,4 star rating,1/4/2021,"Very small eatery, good food and service. I will order online via their original website and pick up next time to avoid queuing up"
73,Santouka Back Bay,4 star rating,8/19/2019,"I heard this was the place to go in Boston--had to check it out. I got the $15 combo with kara miso. 

BROTH: So flavorful but not too rich. I personally prefer a slightly richer broth, but the flavors here are impeccable. The spicy miso broth wasn't spicy for someone like me who has a higher tolerance, but it packs a nice kick that still makes the broth enjoyable to consume. In comparison, the stranger who sat next to me was coughing in response to the spicy broth. So maybe not the choice for those with a low tolerance. 

NOODLES: I'm a fan of al dente noodles. These still held a slightly chewy texture, but were a touch on the softer side. The portion isn't too heavy either for the regular size. You leave feeling satisfied, not too full. 

LINE: I got there around 1:15pm on a Sunday and waited around 20-25 minutes for one seat. Not bad at all, but I don't think I'd ever find myself waiting for an hour here like I would elsewhere.  

SERVICE: I was in and out faster than my wait time for a seat. To maximize efficiency/turnover rates, you're seated across/next to people in other parties. The fewer people in your party, the easier is will be to seat you at these communal tables. Because I was a party of one, it made sense that I sat down, ordered, and was served all under 10 minutes. Staff was efficient, good at scanning tables, but all in the name of quick turnover. If you're looking for a calm sit down meal where you don't feel pressured to eat fast, this place isn't it. Take your conversation elsewhere. 

Overall, I've had better ramen. But this place puts up a good fight. I'd consider coming back if I'm in the area, but only if the line isn't too long."
74,Santouka Back Bay,5 star rating,12/3/2019,"Yu um!!! We went here on a Wednesday evening at 5pm and waited about 10-15ish minutes. Not bad! Way less than I expected. 

Their service is speedy! which makes sense since they always have a huge line outside their door. We received our food shortly after we ordered. I got the kara miso ramen combo with corn. DELICIOUS! The perfect amount of spice and food. The noodles and broth were perfect and the corn was so good. I love the butter that they pair with it. 

It's definitely worth the wait and it's quite inexpensive!"
75,Santouka Back Bay,4 star rating,12/1/2019,"Solid ramen shop in the city. Having read the reviews and it being Thanksgiving weekend, our table of 3 arrived a few minutes after opening on a Sunday and was second in line. Our total wait time was 30min however due to the venue only seating ~18. 

Food: The regular size filled me up. If you're hungry, I'd recommend a large. The price was on par with the bowl size. We got miso and shoyu ramen. Both very rich in flavor. Noods good. Pork belly was so-so. 

Service: Quick. We were able to order in line and have our ramen ready when we got seated! 

I wouldn't say it was worth the wait in the WINTER bc we were freezing in the cold. So just get to the restaurant a little before it opens!"
76,Santouka Back Bay,5 star rating,12/19/2020,"My go-to place for ramen! Perfect for a cold winter day. I was seated at the bar and they had plastic dividers for COVID (reminded me a bit of eating ramen in single booths in Japan). The $15 combo is a steal -- I love their chashu gohan, and ajitama is a must. I got the karamiso ramen this time and it was only mildly spicy, which was perfect for me. The service was nice as well, and overall it was a great experience!"
77,Santouka Back Bay,4 star rating,5/16/2020,"After 3 years of living in Back Bay and having Santouka always be my go-to hang-over cure. I've decided its time to give them a solid review, after all the unknowing times they were there for me.

True to their motto, their ramen soup really does provide: the essence of simplicity and deep umami flavors.

I always order:
-the signature tonkotsu shio ramen
-cha-shu gohan rice bowl

The cha-shu rice is bomb! Japanese rice with perfectly salted cha-shu chunks. The cha-shu is fresh and not fatty/greasy. The green onions make for the perfect compliment. Who knew such a simple dish could be so satisfyingly good?!

I one time ordered to-go and my initial thought was *wow, impressive, well-thought of to-go packing for ramen. Usually, Asian to-go order noodle soups come with noodles and soup in 2 separate styrofoam containers. Santouka has their noodles and toppings placed neatly divided & stacked on top of the soup! Just, a detail appreciation! As far as flavor goes, the soup has so much depth. I could drink it all the time. The noodles are a bit hard and could use some work. The cost is also moderately overpriced for the portion, but I get it Back Bay rent ain't cheap!"
78,Santouka Back Bay,5 star rating,4/27/2021,"Best ramen I've had in a long time. Service was excellent too. 

Loved it here and will be back."
79,Santouka Back Bay,2 star rating,7/16/2021,"It seems like their karamiso does not contain Tonkotsu soup, and is not specified by any description. I tried their gomamiso soup which does coagulate after refrigerated. So their Tonkotsu soup is not fake."
80,Santouka Back Bay,1 star rating,10/2/2021,"Rude wait staff. I asked if I could sit outside, when there were 4-5 empty tables, and the response was ""no.""

Then he told me to stand in the line (there was no one in line).

Also the space is extremely small with everyone basically sitting elbow to elbow with no ventilation. Your stereotypical COVID trap.

Why anyone would want to pay money to this place and get treated like trash + contract COVID is beyond me."
81,Santouka Back Bay,5 star rating,8/21/2021,"Delicious broth and cozy vibes. I once waited in pouring rain with friends thinking it wouldn't be as busy, but others must have been thinking the same and there was still a decent line outside the door. Worth tho"
82,Santouka Back Bay,5 star rating,4/15/2019,"Now listen, no one wants to wait in line to eat but at the same time, when you see a line for a restaurant you know it's probably worth the wait. Needless to say, if you decide to visit this location you will definitely be waiting in line to get your bowl of ramen. The restaurant itself is pretty small so be prepared to eat your dinner in a very close proximity to strangers. 

As a ramen connoisseur I can tell you that this ramen was definitely worth the wait. I ordered the miso ramen combo which was $15 and came with a side of corn and butter and a tea egg. The noodles were thinner than some of the other ramen places I have been to, but they tasted fresh and firm,but not too firm . The tea egg was also just the right amount of soft and complimented the rest of the dish. 

Overall you will leave with a full belly and a happy heart. It's definitely worth the wait."
83,Santouka Back Bay,3 star rating,3/29/2019,"I think I'm a little spoiled coming from the SF Bay Area where ramen is abundant and amazing. This is the first ramen place in Boston I've had and it just didn't impress me. 

The price is a little high. It's a filling size, but don't expect to have leftovers if you get the regular size. 

I ordered the Char Siu Ramen with Miso broth, which gives a substantial amount of pork. The noodles have a nice chew to them, but the broth was too thick and salty. It's just not really drinkable which is unfortunate. 

There's not much seating inside, so if you don't come before 5, expect to wait a little while (we waited ~15 minutes). Overall, I won't be coming back unless a friend wants to try."
84,Santouka Back Bay,4 star rating,3/27/2019,"You know you're in for a treat if there's a line outside . . . IN FEBRUARY, IN BOSTON. I'll be honest - I hesitated waiting in line. It was so cold and I'm from Miami which means I don't have thick skin or any cold tolerance whatsoever.

The result - it was so good! I'm glad we waited. I'm sure the line would have been much worse had we gotten there earlier. I believe most of the broths are tonkotsu-based but there is a veggie option. I chose the Negi Namban Ramen with a side of an egg and corn. So much flavor and on such a cold evening, my belly was so happy. There were a lot more onions that I anticipated but that's on me for not fully reading the menu.

The restaurant is very small. It only fits about 18 people but the food comes out fairly quick so the tables turn quick. Do not expect to ""eat alone"". You will be sat next to your fellow diners but don't fret, make friends! You're all there to enjoy a nice, warm bowl of soup! I can't wait to go back . . . not in the winter, lol."
85,Santouka Back Bay,5 star rating,6/2/2019,"One of my favorite ramen shops in Boston!

This place is tiny though - ended up waiting over 45 minutes to be seated for a party of two. However, I think that it is well worth the wait to try for the first time. Their shio ramen is here is just so good - the broth is quite pork-y and has a great consistency and the pork here is the perfect mix of fatty and lean. Super tender. I highly recommend!"
86,Santouka Back Bay,5 star rating,1/19/2020,"RAMEN SOLO

I feel like a ramen Jedi because I used the force in my favor. This place is packed. I walked by on a Friday night and there were 40 people in line. I checked out the menu and I knew I had to eat here. It was now Saturday night and again there were 40 people in line at 6:30pm. It didn't help that it was January and it was a high of 68, in fact it probably made the line even longer. 

The best part of traveling for work is dining solo and sometimes it has its advantages. While I was in the back of the line the server was looking for just one person and I was the lucky solo that literally got to skip the line. Honestly I was only in line for about 5 minutes. This was my lucky day to Ramen. 

The menu is not very friendly on line and it's inconsistent because there locations can have different items. They have a great $15 deal where you pick 3 items. I decided to go for it. I wanted to go spicy and decided to order the spicy miso ramen, Cha-Shu Gohan which is Pork and Rice and Aji Tama which is a soft boiled egg marinated in soy-based sauce. The egg was cooked perfectly. The broth for the ramen was crazy good. The menu says the broth takes 18 hours to make from beef bones. The Cha-Shu Gohan was really good. I added spicy broth to it and took it back to my hotel for breakfast. I'm a lucky man. 

The restaurant is tiny. It literally has 18 seats located at 2 tables and 1 bar that faces the kitchen. I was seated at a table of complete strangers. I honestly felt like I was traveling around the world by sharing a community table. Those people finished and I was introduced to a whole new group that joined me. Yes a party of 5 joined me at my table. As I enjoyed my ramen I listened to the girl next to me talk about her upcoming wedding. She shared the planing, the church, the dress and much more. I wanted to jump in but kept focusing on my ramen. The cutest part was when I went to leave she told me to have a nice night. That was really sweet considering we ate dinner together but never had a conversation with each other. I felt a little bad but it's best I kept quite because they would have never got me to stop talking. 

It is worth the wait. They really serve fast and keep the line moving. My waiter was really nice. I've read review that the servers are mean. I have to disagree with this. Hey have a job to do and that is to move people in and out. There was a group of four that had paid their bill and were still hanging out. The waiter politely asked them to leave. He did it in a nice manner but I'm sure someone in the group will write a bad review because the lu felt rushed. I could see that my waiter hates having to do this but it's the only way he can get diners in. My advice is to know what you want, eat your food, pay your bill and get out. It's your duty to help your fellow ramen lover waiting in line. I was lucky enough to have to force in my side and I hope you have the same luck that I did when you dine"
87,Santouka Back Bay,5 star rating,6/26/2019,"TLDR: small space, great ramen. 

Always a line the inside fits around 25 at most. Don't come here if you've got a group bigger than 4.  Anyways, ramen is super solid. It's a tonkotsu broth so pork based. They do have a veggie broth as well as long as supplies last. Broth is great, the chashu wonderful and all around a great bowl of ramen. Be prepared to wait 15 minutes when you get here, but it's definitely good."
88,Santouka Back Bay,1 star rating,12/11/2021,"Gave a ten percent tip and the busk boy asked to fight and cursed me out. He then proceeded to tell the waiter who helped me that I didn't pay even though he swiped my card, when I started to say if he needed the money I can put down more and then proceeded to say he didn't want my money and he never wanted me back inside of the restaurant."
89,Santouka Back Bay,4 star rating,6/11/2019,"I had no idea that a Santouka opened up here! I haven't walked past this street in what it seems to be a VERY long time to notice that it's no longer an Indian Cuisine place.

I was starving and was actually on the hunt for some soup and when I spotted here I came in. It's very small inside so minimal seating. But I came outside of peak hours so it was pretty empty. They have all the ramen bowls as the one in Harvard but not as many side items. 

Items NOT on the menu here that I noticed:
- takoyaki
- Karaage
- Gyoza
- Green Salad
- Shiyake Ikura Gohan

I was served very quickly. The staff is very attentive. I took up the menu from the chair next to me while I had my Cha-Shu Ramen to see if there was anything I could order for my husband to take out (which by the way the do not do) and the waiter was attentive to ask if I was ok and needed anything else."
0,Krasi,5 star rating,3/28/2022,"I had an incredible experience at Krasi and think that this may be my new favorite restaurant in Boston. Everything was perfect.

FOOD
Each dish was perfect. My friend and I shared the following:
* Taramosalata
* Pantzaria 
* Pita - changes daily; was amazing
* Giouvetsi - this lamb osso buco + orzo combo was amazing
* Halva ice cream + chocolate cake - so good

DRANK
Greek white wines are delicious! I had a glass of Malagousia. It was fruity and went well with all the food. They also have the Xynisteri from Tsiakkas, which I've tried before and love - I highly recommend that, too!

VIBE
The vibe is chic, intimate, clean, and modern. Located right off of Newbury street, which is also great to explore. 

SERVICE
The service was outstanding! Everyone was so nice, helpful, and extremely quick. 

MONEY THO
Not bad at all! My friend and I had 5 dishes + 1 glass of wine each, and we paid less than $70/person. Great value."
1,Krasi,4 star rating,4/11/2022,"I came here for brunch on a Saturday with my friend. We originally got bar seating, but the hostess was able to get us a seat at the table which was much appreciated! The ambience of this place was very elegant with the thoughtfully selected Greek-inspired decor. Our waiter was knowledgeable about the menu and gave us great suggestions. We ordered 3 dishes, which were just the right amount for the 2 of us, and they came fairly quickly after we ordered. Here's what we got, ranked from favorite to least favorite:

Solomo ($16)
The smoked salmon was delicious and paired well with all the other ingredients. It was well balanced with the acidity from the caper berries to the richness of the boiled egg and cream cheese.

Souvla
Delicious cuts of lamb that was extremely tender and flavorful. The char on the outside gave each piece a nice smoky flavor.

Pita with Fried Egg ($12 + $2 for egg)
The pie was good, but it wasn't as flavorful as the other dishes.

Besides the food, we also got 2 drinks: Aphrodite's Bellini ($12) and Greek Negroni ($16). They were both tasty. I recommend the Bellini if you prefer a sweeter drink."
2,Krasi,5 star rating,3/26/2022,"Came here for brunch on a Saturday with my fiancé. Place was really nice and tables felt roomy when sitting down. The waiter was super nice and gave us a ton of suggestions, most of which we ended up taking. The best part was the food. 

First thing we had were the Dips. Bread was top notch, and the spicy feta was unique. Next we were brought the Solomo. The lox was delicious, definitely recommend. We also had the Pita and the Avga Me Patates. My favorite out of everything though was the Orange Cake. Please don't skimp out on the Orange Cake, trust me it's worth coming here just for that."
3,Krasi,5 star rating,4/9/2022,"The atmosphere of this place is so cute. Very good for weekend brunch. The coffee was good, nothing special. You must get the tsoureki. It was almost like a breakfast apple pie with this delicious granola and a very mild chocolate sauce. Incredible. 2nd favorite dish was the avga me patates. We got without goat cheese but it was really good. The  bougatsa was good but nothing special. The pancakes had an interesting filling I wasn't a fan of personally. It was a crumbly whey like texture. Service was excellent! Food came super fast."
4,Krasi,5 star rating,1/9/2022,"We came here as a last night of vacation dinner and I'm still thinking about it. I haven't been able to find a Greek restaurant like this anywhere near me and it's so upsetting. This was such a great restaurant to have ended our time in Boston!
We ended up getting a few different things to share and every bit was so delicious so I can only imagine how great the whole menu is. We also got some wonderful greek wines that we plan to purchase to have at home. 
I really loved the vibes of this restaurant and how trendy, but cozy it was inside. I also loved how the menu was traditional Greek foods. It really felt like we were getting what we would find in Greece. The employees were all so knowledgeable about the menu and we had great service. 
I recommend this place to anyone I know visiting Boston and we would definitely come back!"
5,Krasi,5 star rating,1/1/2022,"My friend and I came here for dinner and the food was PHENOMENAL. I would say it was in the top five best meals either of us have ever had. 

We started with the Tiropita Rolls and the Htipiti dip. The bread itself was probably the best bread I've ever had. It was perfectly warm, moist, and delicious. I could've eaten the rolls all night. The whipped feta had so much flavor and had a little kick to it. It paired so well with the veggies we ordered on the side. 

Our favorite thing we ordered was the Papoutsakia - it was so flavorful and creamy. We also got the Patates and Pantzaria. 

Our server was incredible - we unfortunately didn't catch her name, but she was so helpful in guiding us through the menu and the wine list. She gave us a little wine tasting based on a little information on which wines we prefer, and picked the most delicious wines for both of us. Overall, incredible service and incredible food. We cant wait to come back here!"
6,Krasi,5 star rating,1/6/2022,"I had a great experience dining here at Krasi! We were seated quickly, the service was attentive without being overbearing, and the food was unique and tasty.

We ordered 4 dishes to share between 2 people, which was more than enough food! My favorite item by far was the Taramosalata dip. The tarama was light, creamy, and flavorful. The monkfish was also delicious.

They also have an extensive wine list that was a bit too long for me to make a decision on my own. Our server was very helpful with this! After asking for our wine preferences, she brought over two wines for us to taste before we made our selection. Any restaurant that provides a tasting before making a selection on beer/wine is highly ranked in my book!

I was able to book a table for a late (8:45pm) dinner 1 week in advance, so I would definitely look into reservations earlier if you have a bigger group or want a specific dining time. 

Overall, this is a great spot for a dinner date or simply a delicious meal with friends and family."
7,Krasi,5 star rating,11/26/2021,"Just about everything was delicious. Came for dinner and brunch in the same weekend. Perhaps it was because it was our first time there, but I think the brunch is better than the dinner. The dips were all great, the bread was phenomenal, the salad was incredibly tasty with so many flavors. 

For the brunch the shredded potato dish was my favorite. I'm not a huge fan of goat cheese normally, but it definitely complimented the dish, adding a bit of tartness to every bite.

For dinner, the lamb osso buco was very good, but not great. The meat itself could have been a bit more tender in my opinion. The orzo tasted tomatoey. It was all very filling. The octopus dish was confusing and unexpected. There was no indication on the menu that the octopus was ground up, so it was hard to tell there was even octopus in the dish."
8,Krasi,4 star rating,12/9/2021,"My friends and I came here for brunch on a Sunday and sat inside. The ambiance when you first enter is amazing! The bar is really lavish and the decor feels really luxurious. We had a reservation-- I'm not sure why Yelp says no reservations but they do take them! 

We saw that they had carafes of wine for $20, so naturally we had to get that. We went with white and it was more than enough for our table! 

For dishes we ordered Lalagites, Solomo, Avga me Patates, and the Pita. The dishes were smaller than we imagined unfortunately but each one tasted really good! Other than the Solomo, the dishes were a little hard to share. We ordered with the intention of sharing each dish, but I think everyone having their own plate would work better. 

Bonus point for having Aesop hand soap and hand cream in the bathrooms!!"
9,Krasi,5 star rating,11/9/2021,"Came here a few weeks ago with my husband!

Just wow. We had reserved two seats at the bar which was fun because we got to talk to our bartender/server more. The ambiance is that of a lovely, upscale wine bar and it was bustling on a Friday night.

Some must haves :

The  tiropita rolls are delectable, warm, soft, fresh, and amazing! Don't come here and pass on these, trust me. 

We also really enjoyed the htipiti which is their whipped feta dip. It has a kick and is super flavorful. We ate the dip mostly with the chicken skins which was a fun twist, but we also enjoyed the dip with some side bread. Would absolutely get this again as well.

We enjoyed the Tonos sashimi for dinner which was a plentiful portion of Mediterranean inspired sashimi. It was light, fresh, and prepared well. 

We did the short rib after which was definitely heavier and meaty-at that point we were rather full and could only have half. It was served almost like a meat lasagna which I don't think we were expecting. It was flavorful, just a little heavier than I think we were aiming for.

Nonetheless, it was all amazing and enjoyed with a wonderful bottle of wine. Our server truly was passionate about the menu and answered all of our questions eagerly. Overall, an amazing night out for date night. 

I definitely want to return for brunch and try the lamb entree based on reviews!"
10,Krasi,5 star rating,3/1/2022,"One of my all-time favorite restaurants in Boston! I went here during the summer with my friend. It was such an amazing dining experience. So I went back the second time with my boyfriend this Valentine's weekend and he also fell in love! 

We got their Solomo, Dips, Lalagites, Strapasada, and their Agva Me Patates. The Patates are perhaps their most famous brunch dish, but everything was exceptionally tasty. Our surprise favorite was actually the dips, specifically the rich and creamy taramasalata (salted cod roe). If we could order the taramasalata dip in a bucket we would!

The atmosphere is amazing. The cocktails are great! Definitely check it out!!"
11,Krasi,5 star rating,11/13/2021,"So we're standing in line for lobster rolls in ME and the couple ahead of us is from Boston and highly recommended this place. They looked like they took food seriously so we decided to give it a try. Wow, did not disappoint. We did make reservations and I would recommend it because this place looks to get pretty busy. We sat at the bar and it was perfect.

We tried the fried chicken skins with whipped feta dip. Thought it would be salty but it wasn't, the skin had a great crisp and honestly, I prob could eat this every day. We also got the grilled octopus which was super tender and beets that were delicious. Their rolls were delicious with a honey butter. What can I say when pillowy yeasty bread melts in your mouth? Besides can I have two more! We also got their grilled special of the day which was pork tenderloin. Usually I don't get tenderloin in restaurants because it's tender but lacks in flavor. Not this one, it's well seasoned and the grilling flavor comes out. The orange honey cake and ice cream was ok, might have been to satiated by the meal to fully enjoy. 

The service was awesome, our server was knowledgeable and steered us well. I would come back here in a heartbeat and try the other offerings. Or get all the same dishes again!"
12,Krasi,5 star rating,1/26/2022,"Krasi serves delicious small plates and an unique selection of Greek wines! The portions are on the bigger end for small plates, so I'd recommend going with at least 3-4 people to be able to order some more dishes across the menu! Of our meal, I enjoyed the ""Little Shoes"" eggplant and the Lamb osso bucco which had an amazingly fragrant orzo paired with it."
13,Krasi,1 star rating,2/20/2022,"The place is super nice and pretty but the food, I would, say was SO MEDIOCRE and it literally does not worth the price.

I ordered the pita and it tasted like the dough was raw and there was way too much cheese in it. I took two bites and brought the rest home.

The scrambled egg with tomato sauce was also super mediocre. It is just plain eggs plus tomato plus cheese and I left half of the plate over.

Went with great expectation but probably no second visit. Service was just okay. Manager guy is nice."
14,Krasi,5 star rating,10/17/2021,"Krasi is an excellent restaurant that serves modern takes on classic Greek cuisine. I've been for dinner and brunch and neither disappointed, but their brunch is seriously out of this world. 

I most recently went for brunch so that's what I'll be reviewing / posting. Their bougatsa was pretty good (I'm Greek and from Thessaloniki so I'm very hard to please in this department) - not too sweet but filo could be crispier. Their saganaki was insane with a jammy egg on top and a bit of spicy pepper it was probably my favourite dish. We also had the strata - an egg type pie like a quiche with loukaniko stuffed inside. Their pita was also excellent, with vegetables and cheese this was also a favourite for me. The avga me patates were a different style than I'm used to but still good with bacon served underneath. I got the Aphrodite's Bellini to drink and it was delicious. 

Overall excellent experience - I definitely recommend. Probably best brunch I've had in a long while that wasn't just over priced eggs on toast. 

Follow me on ig for more recs @ sophiaeaaats !"
15,Krasi,4 star rating,10/23/2021,"Had an excellent brunch at Krasi this morning! We originally had an outdoor reservation but it was rather cold and breezy so I reached out to switch it to indoors. They are a text only restaurant, so I was first referred to their AI messaging but when my specific question couldn't be answered, a manager texted me back. They amazingly were able to switch my reservation to inside on short notice which I really appreciated. 

We ordered several mezze dishes, most of which were amazing. The dips platter was super tasty although the ratio of dips to bread pieces felt a little off - other reviewers have mentioned you could ask for more bread but that felt tough on a busy morning. Their pita pie and peirili were really well made - I would order them again. The baklava muffin sounded good but in practice was a little dry/tough - I don't think I would get it again but it was a small sweet bite to end the meal. The coffee was truly excellent and they refilled it which I appreciated. 

All in all I would return here for brunch, and was impressed by the flexibility of reservations."
16,Krasi,5 star rating,8/16/2021,"We visited Krasi with my friend who is extremely into their food and has tried every dish on the menu. She said that Krasi is one of her favorite places for dining out. 

The options are limited on their brunch menu and we had 4 dishes to share with a group of three: Souvla, Bougatsa for 2, Pita and Lalagites. The food was great with appealing presentation especially the Lalagites which was fried pancakes, fluffy and soft inside with crispy layer. 

We also got 2 drinks, Krasi Mimosa which was specially made with Mango base and Otto Sprizitz. Both were refreshing and went perfectly with the food. 

My friend strongly recommend us to visit again for their dinner menu so we will definitely plan it when we visit Boston next time."
17,Krasi,5 star rating,8/13/2021,"Another great tapas-style spot in Boston you can't miss. Greek food, delicious wine, what's not to like!
We ordered the Salata, the daily Pita (which was stuffed with spinach and cheese), and the Skioufikta (a gnocchi-type pasta). Not only was everything delicious, where you could taste the quality of the ingredients, but also presented beautifully. We ended the night by ordering all three desserts, because we simply couldn't choose. we got the almond cookies, which came with tahini and chocolate dips, as well as some homemade orange marmalade they went so well with, and an orange-honey cake, and the chocolate salami. I've had chocolate salami from other cuisines, such as italian and portuguese, and it was very fun to taste this version, with hazelnuts in it. The last two desserts both came with ice cream which was a very good pairing."
18,Krasi,5 star rating,1/14/2022,"I came to Krasi on a whim when looking for a new restaurant to try. It was great to snag a seat at the bar at Krasi, where the menu, artwork, and vibes are decidedly and unapologetically Greek.

Jimmy was a super friendly bartender and offered recommendations. He guided me toward my entree (more on that later) and I asked for a pairing recommendation. He pointed me to one bold wine that I tasted, although I wasn't in love with it and so I tried a second. While it was lighter and a little out of the way of my typically favorite grapes, that's part of the fun. It was the Plakota from Cyprus. The wine menu is intentionally 100% Greek, and I've had fun at a few Greek restaurants learning about Greek wines. 

The tables were pretty busy on this particular Saturday night, although the bar area cleared out quickly. It smells faintly of good olive oil in the restaurant, which I take as a great sign. 

Mastija apertif was super interesting! You really have to try it, as a text description doesn't begin to capture the melange of flavors...but I'll try: Meyer lemon, freshly cut grass (in a good way), and a ton of herbs packed into a little glass!

I had the pastitsio rollo, which is made with egg pasta, braised short rib, and among other things, cinnamon. My interest was piqued by the cinnamon, but I have to say, the cinnamon was perfectly noticeable but NOT overpowering. It was really an amazing balance that I am impressed they pulled off so nicely. I followed this up with a dessert wine, courtesy of Jimmy's recommendations.

All in all, this was great! All the servers seemed to genuinely enjoy their jobs and each other's company, and everyone who worked there seemed to radiate friendliness. That sounds extra, but it was true. I'm super excited to come back and get some more of Jimmy's recommendations!"
19,Krasi,5 star rating,2/7/2022,"Lovedddd this place. If you want an elegant Greek-themed date night place, def check this place out! 
**They have both vegetarian & meat options, small plates & shareables, AND everything is super appetizing & aesthetic! To top it all off, the service was warm & welcoming too, highly recommend this place if you're in the Newbury/Back Bay Area :)"
20,Krasi,5 star rating,12/7/2021,"This place was spectacular!! I was shocked how busy it gets, definitely recommend making reservations in advance especially for a big party. I had gone to celebrate a engagement and staff was very attentive and answered all our questions. We ended up doing feast for gods, which basically consisted of each plate menu other than a few items that ranged from vegetarian to meat dishes. It's definitely worth it if you have 8+ people. Dishes are family style sharing. Extremely organic and authentic food. Highly recommend. The setting is great for special dates or celebration. Adult setting not really a family setting."
