,Name,Rating,Date,Review
14,Viva Burrito,4 star rating,9/19/2018,This is my go to spot if I ever need a quick and easy dinner. It's very convenient for me to get to and it's relatively cheap. The burritos and nachos are decent. I like their quesadillas as well.
15,Viva Burrito,2 star rating,2/4/2021,"I've had a variety of burritos from this place and I've been disappointed just about every time. The rice and beans included in the burrito are nearly flavorless and the meat of your choosing doesn't help the taste very much. I once had the roast pork burrito and I felt like I was eating a bland cylinder filled with tasteless slop. The tacos are decent just because the meat is the focus of the dish. You're probably better off going to Qdoba that is nearby, the ingredients are probably less fresh but they at least have flavor."
16,Viva Burrito,5 star rating,3/21/2020,The steak burrito was almost as good as the steak quesadilla. Hot sauce and avocado top it off.
17,Viva Burrito,5 star rating,7/13/2020,Excellent food here. The chicken & artichoke burrito has been my favorite so far. For the price this is pretty much unbeatable around here. I'm averaging about two orders a week!
18,Viva Burrito,4 star rating,7/28/2019,"I Looove Viva Burrito.  The food is easily five stars. The menu is great.  They have a salsa bar so you can add more salsa to your meal or varied salsas.  The restaurant is a nice space to sit in.  The ladies at the order counter are always nice.  

 One of the few negatives is, if you go in during lunch rush and there are a lot of people there picking up to go food, there is no place to stand while you wait to pick up your food. Because of the weird space you are all over the people queuing up to order or trying to get their soda and it feels stressful because if you sit down then you risk not hearing your order called and having someone else hijack your burrito!!!!

When it's not the lunch rush and it's the late afternoon or dinner crowd it's pretty perfect.  

They also serve beer which is a dine in bonus.  

I have tried and enjoyed many of their burritos but I mostly get the chicken or the rice and beans these days.    

Anyway, good all the way around."
19,Viva Burrito,1 star rating,9/18/2018,"Update September 2018: This establishment no longer holds an A+ rating with the Better Business Bureau due to complaints filed. The manager has very poor customer service skills and is inefficient in managing his establishment. 

If I could give zero stars I would. This restaurant may serve good food but unfortunately I was never able to experience it. I placed an order for my office and after receiving a confirmation email, I was called and told that their delivery person was sick and they didn't have any ability to deliver my order. So they offered a refund. TWO WEEKS later no refund. Every time I call and ask to speak to a manager I am told that they are not there and to call back. One person that answered the phone was so condescending they asked, ""You're asking for a refund? How much could you have really spent?"" At 1pm another person answering the phone said, ""Our manager doesn't work mornings. They work afternoons. Call after 5."" This place is impossible. Horrible customer service"
20,Viva Burrito,3 star rating,11/10/2017,"A surprisingly decent taco joint. Don't get the guacamole though! It's super teeny tiny, and as much as I love guacamole, I gotta admit that it's not worth the splurge. 

I ordered the Carne Asada and the chicken tacos, with a side of guacamole. When the kitchen asked me if I wanted to add cheese, I didn't realize it costs extra! I wasn't a huge fan of the cheese, because it didn't really do anything to add taste or texture. 

Both the meats were nicely flavored and I'm happy to report, relatively juicy! Knowing that this is just a local taco place with mediocre reviews, my expectations were pretty low so I was pleasantly surprised that it wasn't a bad meal at all! 

Drop by if you're craving some tacos. It'll hit the spot! Sort of."
21,Viva Burrito,3 star rating,1/24/2020,It is not El Pelon - my favorite Taqueria in Boston - but Viva is not too far behind.  They make a very good Burrito.  My favorite is the lamb and spinach - the grilled meats for the burritos here are quite tasty.
22,Viva Burrito,2 star rating,8/10/2017,"After eating here a few times, gotta say, not that great. Expensive, cheaply made burritos. Granted, they are decent sized - but the taste & cost to size ratio just isn't there. Ordered it via delivery the second time, missed a few things I asked for.

The first time I went I ordered the 12"" Cajun chicken burrito. Wasn't bad, pretty decent.

12"" Steak burrito I ordered with about $6 of extras had a huge chunk of nasty gristle & inedible meat. Ruined it for me. Won't be going back. For a $15 burrito & a $30 order, I might as well have gone and bought all the ingredients and made a bunch of them myself.

Granted, I'm accustomed to San Diego & LA. North East just bombs out on Mexican food."
23,Viva Burrito,4 star rating,9/10/2017,"Yo, this place is about as good for Mexican food as you're gonna get in Boston. I'm pretty picky about my Mexican food too, being from Southern California, and Mexican.

 It's affordable, the service is quick, and the employees are friendly. They made the burrito right to my liking. I'll definitely be back to have another burrito. It's the first place here in Boston that marinates their carnitas correctly, annnnd knew what a wet burrito was. 

Will definitely be back."
24,Viva Burrito,5 star rating,8/17/2018,"I LOVE Viva Burrito. It's a blessing that it's in walking distance of my work. The salsa bar is awesome, the staff is lovely (even despite the stress of the fast pace) and portions are always huge. The meat is perfectly cooked and seasoned and real-- definitely an upgrade from any fast food place. I also love the variety. They have everything, from your plain rice and beans to a fancy scallop dish with a fresh fruit smoothie. It's so affordable and always super fresh, so it's worth the couple of minutes wait for my food.

If you love yourself, get the roast pork in anything and heap on the pico de gallo. Hits the spot every time."
25,Viva Burrito,1 star rating,12/13/2019,I sure love Viva Burrito but the one on 12th and Valencia could never get the order right food is not very good at all so I have to put the extra effort and go to Campbell and Irvington and there's this tall young girl that need to take more classes in customer relations she's not very good at being a cashier or talking to customers so weird how the one on Campbell and Irvington could be so good and the one on 12 for the Valencia be so nasty and get the wrong orders
26,Viva Burrito,1 star rating,3/12/2020,"Placed an order over the phone for myself and my coworker.  Both orders were wrong.  Since I called it in, I thought it would've been ready, it wasn't. Which was a good thing. They had my order wrong and when I told the guy, he had an attitude. Questioning me like it was my fault. We get back to work and my coworker order was wrong as well. Hers was already packed when we got there so we didn't see hers. 

So I call and explain and the woman that took my order answered and she was equally rude as the guy I spoke to while I was there. 

Never again will I give my money to that establishment. They don't appreciate their customers"
27,Viva Burrito,1 star rating,4/24/2014,"OMG!  Horrible.  

Salsa bar = really bad (taste...blech!)  
Tacos = terrible (overcooked chicken bits and paltry filling) 
Chips = inedible (stale Tostitos)  
Rice = tasted like curry...WTF?  
Service = poor (cook got annoyed when I ordered, then asked for chips and salsa first - told me to wait for the rest of the food.)
Price = expensive for crappy food.

Sorry, not trying to be mean, but this place is bad...really bad.

1.25 stars."
28,Viva Burrito,1 star rating,1/19/2019,"Well if I were to compare  Viva burrito to anybody I would say they are sub par to Taco Bell I had their nachos and it was no better than a nacho that my three-year-old could make in the kitchen.

For the cost it was a little cheaper than niko's but you get what you pay for me it was unedible as it was chewy and you had to keep spitting it out so don't order the carneous sada because I don't think it's Carney I think it's dog meat.

As for the bean and cheese burrito for the kids it was your garden variety out of the can but it wasn't the good canned stuffAnd the breeder was about a 4 and a 1/2 inch burritoAgain Taco Bell least has the sauce to go with it and has more flavorI would Not recommend this to my worst enemy.

Go the extra few miles to niko's or Taco Bell"
29,Viva Burrito,3 star rating,6/13/2018,"Pro:
1.) Very good food.  I really enjoy the burritos, soft tacos, the caesar salad (yes, I understand that's an odd choice at a Tex-Mex restaurant), and the salsa bar.

Con:
1.) The staff is very very slow.  The place is almost always packed at lunch time, because their food is good.  There's a big state building across the street, and Massachusetts General Hospital is within walking distance.  There are frequently a lot of customers waiting patiently for their order, meanwhile the staff are chatting (which likely slows them down).  My supervisor got so frustrated with their service, that he won't go anymore.

2.) One time, a staff member at the register was too busy texting on her cell phone to notice that I was standing in front of her.  I ordered food and a soda.  She didn't give me a cup to bring to the soda fountain machine, and when I asked she didn't know I ordered a soda.  Clearly her text was her priority.

3.) Orders should be prepared on a ""first come, first served"" basis, but I frequently see customers who ordered after me, get their food before me.  Also, it's become more and more obvious that customers who are fluent in Spanish and are friendly with the staff, get their food a lot quicker.  My colleague, who speaks Portuguese, Spanish, and English, went to Viva for lunch right after I did (I had to wait at least 15 - 20 minutes).  She got her lunch within a few minutes."
30,Viva Burrito,2 star rating,3/5/2016,"I'm like so upset right now!  I ordered through EAT24 my order came in 45 minute which is not the case but I'm here munching on chips from a brown paper bag and guacamole while I'm writing. Review without with proper grammars and commas with one hand. 
I order a steak and chicken plate fajita and received a wrap and had to order extra steak for the delivery minimum and totally upset right now . Never gonna order ever! But thanks for all the aluminum wraps and brown paper bag maybe it will come to use when I need my gel manicure removed haha"
31,Viva Burrito,3 star rating,12/26/2017,"I'm pretty torn on this review. 

Positives - 
The food was pretty good. The prices were decent

NEGATIVE - 
The guy who took our order was a complete jerk. He just had a scowl on his face. He was not patient, and did not want to answer any questions that we had, not that we had many. And it wasn't even busy at the time. The guy was just a miserable pr!ck. There is a lot of competition so close by, next time i'll go somewhere else and get treated with respect."
32,Viva Burrito,5 star rating,4/14/2019,"A few years ago my mom used to get us this as a treat, chicken quesadilla with nachos and guacamole on the side. It has been more than 12 years since I had this and while In the neighborhood asked my husband to see if this place still exists. I am surprised that the taste of this quesadilla is still just as delicious. The flavors taste fresh and not heavy with grease as sometimes many burrito and tacos places do. They have a fresh sauce bar and now that I can drink noticed they sell home made drinks and beer. I will definitely be stippling by here over the summer while out in Boston :)"
33,Viva Burrito,5 star rating,4/6/2018,"This is a great place to grab a bite, I love there fajita! Way much better than the chain restaurant. 

I live in the building so it is very convenient to order a take-out. The service and environment are ok, but good food is always more important than anything else. 

Don't ever doubt if you are a foodie."
34,Viva Burrito,4 star rating,11/8/2019,"Place is nice and clean. Staff are nice and helpful! I had a steak taco salad and a a burrito. The salad is kinda disappointing with just little bit of steak (wish there was more, especially that it was more expensive than other type of meat) and the dressing was boring and didn't taste special. The burrito was okay, though I had to pay for guac and extra sour cream, and I'm not sure it was worth it. They also have a small salsa bar which was cool!
It wasn't too bad of an experience."
35,Viva Burrito,1 star rating,3/21/2019,"This is such an extremely unprofessional place of business. They messed up and forgot an order and instead of reimbursing the forgotten order, they insisted that I pick it up. It's no good to me as I don't have time to eat because my lunch time is over. Danny, the manager, is responsible for this policy. He stated that the entire order would have to be returned. This is simply despicable behavior - don't bother ordering from here because if you're dissatisfied, you're not getting your money back."
36,Viva Burrito,3 star rating,10/12/2019,"Being from Latin America I love to have myself a nice home cooked meal when I am away from home. My American friends suggested I try their food which I did. They were quick to deliver my food through door dash, and they cooked everything well to the T! I was a little disappointed my food was cold but that's not their fault I would think since it was delivered. Also the pico and the meat and beans was really good the rice was a no go. I did not like that it was not well seasoned and it seemed like it had frozen veggies in it. And if you're looking for real Mexican food this is not it."
37,Viva Burrito,3 star rating,3/14/2019,"Visiting from out of town and saw this burrito joint down the street, so I stopped in for a quick burrito to go. They didn't seem busy when I got there, but it still took a bit of time for my shrimp & scallop burrito to be ready. The place did fill up fast after I ordered, because there were a bunch of Celtics fans fueling up before the game. The staff wasn't very friendly or welcoming, and the burrito was just average. I liked that they had a wider variety of burrito fillings than most places, and the prices are totally reasonable, but there's just nothing outstanding to make you want to go back. Also, I got guacamole in my burrito, but I honestly don't know if it was in there... if it was, it was such a small amount that I couldn't really tell. Next time, I'd probably try out Anna's Taqueria which is not far away."
38,Viva Burrito,1 star rating,5/16/2020,I came in last week worst customer service cashiers don't seem to care about you i speak Spanish so I understood everything that was being said about me I told the cashier I DO NOT WANT CHEESE the cook put cheese and I heard the cashier tell him that she forgot to write no cheese and she said to him in Spanish just give it to her she won't notice. Extremely bad customer service really bad attitude and I definitely will not be coming to this business again if I could put 0 stars I would.
39,Viva Burrito,1 star rating,9/16/2018,"Absolutely awful service. Food was decent, but the cashier's level of rudeness was completely unacceptable. She clearly had no interest in customer service"
40,Viva Burrito,4 star rating,10/30/2017,"Tasty, affordable food here.  I enjoyed my steak burrito and they have a nice salsa section. Recommended for a quick lunch!"
41,Viva Burrito,3 star rating,11/25/2017,"Oh viva viva viva. I'm so torn on this review, I love your food as burritos go you are five stars. But when it comes to delivery that's where you fail me. 
Don't get me wrong this place is awesome, they're  great. It is just so busy they can't handle the volume. Even when you go in the wait is long. So the missing two stars is based solely on the poor delivery options : calling in/being on hold forever! Or ordering online and not having a way to convey all special order items you want. And when I say special I actually mean simple like quac on the side.
 This review is only for the lunch time, not at dinner time."
42,Viva Burrito,5 star rating,4/18/2017,"Easily one of the best Mexican places in Boston. Really enjoy their burritos and nachos. 
I also love their salsa station. 
One of my favorites!"
43,Viva Burrito,5 star rating,1/27/2019,"A tale of 2 Vivas:  10 days ago had horrible experience here. Last night, back to the Viva we knew & loved.  Glad I gave them another chance."
44,Viva Burrito,4 star rating,5/11/2017,"Really fresh and delicious ingredients! Came here on a weekday at lunch time so it was busy. Had to wait about 10 minutes for my food, but it was definitely worth the wait (and I had a glass of house made sangria while I waited so all was well!) I ordered a steak burrito bowl without the tortilla bowl but with guac and sour cream, and collected a few additional salsas from the salsa bar to add some heat. Definitely recommend."
45,Viva Burrito,3 star rating,9/13/2018,This burrito place was ok.  I prefer the places where you can specify the contents of the burrito as they make it....these guys asked almost nothing about my order to get it right.  The large was gigantic and it was a flavorful steak burrito.
46,Viva Burrito,5 star rating,12/9/2016,"As an office manager, it's difficult to order something that everyone likes. Viva Burrito knocks it out the park every time. You can't deny their alluring flavors and excellent value. Definite must eat.

Thanks for the lovely burritos, courteous service and prompt delivery. Pivotal loves Viva Burrito!"
47,Viva Burrito,5 star rating,8/29/2016,"One of my favorite places in Boston for lunch. Went for several years - always good food. Great variety of burritos. You wont leave here hungry after one of these!

Tried the chicken soup once because I was coming down with a cold. Great choice! Not your mama's chicken soup - unless she's Mexican and a VERY good cook.

If you like what's in the dish you can't go wrong.

Great tasting, filling food at great prices. Value for your money.

Can eat in or take out."
48,Viva Burrito,1 star rating,2/4/2017,"Poor service, poor food!
I was waiting for my grilled  shrimp salad almost 30 minutes! When i got my salad it was just lettuce and 8 under cook shrimps!
Shame on them! This restaurant has to be closed !"
49,Viva Burrito,5 star rating,8/11/2017,"I use to eat here everyday 
Black bean soup is the best everrr with sour and cheese..
Chicken soup noodles are actually replaced by tortillas..
Taco salad  a plus 
Burritos  a plus"
50,Viva Burrito,3 star rating,2/27/2018,"I ordered the chicken caesar salad through Peach delivery.  It was a little messy, probably due to the delivery drive.  There was very little Caesar about it but the chicken and pico de gallo gave it flavor. I do wish they offered other items from the menu through peach like the tacos or tortas."
51,Viva Burrito,4 star rating,8/10/2016,"Viva burrito ranks up there for one of the, if not my favorite burrito places in Bahston.

What makes Viva burrito so fantastic you ask? Well, let me tell you. First off, they have an awesome variety of burritos. Not many burrito joints offer shrimp (which is one of my favorite ingredients in burritos), so bonus points from me for that. Secondly, they've got a salsa bar, which, its a freakin' salsa bar, which is amazing. 

The flavors from Viva burrito go very well together, you can taste the freshness, and since they have the one-of-a-kind salsa bar, you can add on all the delicious salsas and sides that your little burrito heart desires. 

I typically get the chicken and shrimp burrito, which while it isn't overflowing with shrimp, it is well balanced, and even with guac comes in under $10. 

The location is great for anyone near MGH, and its got pretty good hours too. 

If you haven't swung by Viva burrito yet and you consider yourself a burrito maniac like myself, do yourself a favor and check it out!"
52,Viva Burrito,5 star rating,6/1/2017,Best taco dinner plate in Boston. $8 great place for Mexican food fast. It does not get any better. Everything is good here.
53,Viva Burrito,5 star rating,9/7/2018,"Love this place because this is the only place where I can find excellent veg nachos! My go-to Friday night takeaway place. Lots of veggies- roasted zucchini, bell peppers, etc.. red beans, lots of cheese on crispy tortillas. Thank you guys!"
54,Viva Burrito,5 star rating,7/19/2018,"Food is delicious, creative menu, friendly customer service, and nice environment. New mgmt did a great job. Highly recommended!"
55,Viva Burrito,4 star rating,5/3/2014,"I was hospitalized at MGH and one night I got really hungry. I went on yelp and came across viva burrito.  I ordered the chicken quesadilla and it. Was. Bomb! The wrap was crunchy which was a little different but very good. If I'm ever around the area or at MGH I will most certainly be back!

Oh and the plus side is they deliver"
56,Viva Burrito,5 star rating,5/29/2016,"GREAT FOOD and Cheap!
Great lunch spot for everyday
They offer really amazing food at prices lower than at  Qdoba and Chipotle!  Try the enchiladas, the sauce is YUM! 

It's got more to offer than the average mexican place in terms of the options and has some really tasty offerings! I don't know how they manage it at the price but if I worked in the region, this would be an often frequented lunch spot.
With burritos, bowls , enchiladas and everything else at around 5-6$, it's really quite a find!"
57,Viva Burrito,5 star rating,6/26/2016,"Not only is the Lamb burrito outstanding, it is the only one that I have ever found.  I love the food and the place!!

Not fancy, but clean and nice with ambiance - and affordable!  Nice condiments bar.  Granite countertops.

Had a problem with my order 2 visits ago, but the manager made me whole last time.  Parking can be easy or difficult depending on the day."
58,Viva Burrito,1 star rating,2/17/2014,"Next to bad food, nothing prompts me to write a review faster than bad service. This place was both.

Ms. 1-star customer service took my order full of attitude. I asked her how much guac was in the guac&chips versus just the guac. Sure she ended up telling me what I wanted to know, but not without making sure it was the most condescending tone that I knew guac by itself didn't have chips and chips by itself didn't have guac. While waiting for my order, I also witnessed a customer complaining to her that he ordered the seafood burrito with just shrimp. He'd gotten a mixed seafood burrito and she argued that since he said seafood burrito with shrimp, it'd meant he'd get seafood. And though I hate to poke my nose into other people's business, you can look at the menu and see that ALL seafood burritos are listed under their seafood section, and then you can specify the seafood...just as the customer did. She just kept arguing with him until he gave up.

My guacamole was a sad green color and tasted terribly sour. I don't think it was bad--just that they might've mixed it with salsa. It was also obviously over-blended. Also if their ""large"" is this size, I'd hate to see their small. I've uploaded a picture with a spoon for comparison. One scoop and that thing was gone.

The flan tasted like a sweet omelette with light caramel topping. The bottom was also REALLY hard. Bad baking? or has it been sitting too long?

I've no idea but I won't be trying to figure it out. Nightmare."
59,Viva Burrito,1 star rating,2/22/2014,"Aaaaaaaaaah!!!  Yelp!!  You have done me WRONG AGAIN.  I really feel pained by how many people think this is good Mexican food.  Come out to California people!  After spending $25 and receiving the most awful customer service ever, my SO and I were excited to try our food.

I ordered the enchilada plate and out came a depressing plate of two enchiladas with cheap cheese sprinkled on it. Ummm you couldn't broil, nay, even microwave the plate to melt the cheese?

As I took my first bite I knew we had made a huge mistake.  Awful doesn't even begin to describe this embarrassment of Mexican food.  COMPLETELY flavorless pork inside my enchilada, shredded beef that tasted eerily similar to chinese beef jerky and literally flavorless refried beans.  Not an ounce of salt was used to make the plate.  The rice was also disgusting.

I am a heifer.. I never leave food.  I left over half of my plate which goes to show how God awful it was.

I just can't with you anymore Boston.  I am officially on a Mexican food strike until I get back to LA."
60,Viva Burrito,5 star rating,10/26/2017,"I had the Capers & Chicken Burrito with Cajun and the quality is top notch, the price is affordable, and the taste is unbelievable. 

Highly recommend going here multiple times."
61,Viva Burrito,1 star rating,5/31/2019,"They clearly do not do the orders in the order they were taken. After waiting for everyone else who ordered after us, our order was finally done. Then, my enchiladas were cold, the extra sour cream o asked for on the side was not there, and the onions that we asked to NOT be put on the salad were on the salad. I hate onions and they were very potent, adding both an onion aroma and flavoring to the salad. In addition, the guacamole that my wife asked for on her burrito was not there. My wife makes a far better enchilada and she's Irish. Extremely disappointed."
62,Viva Burrito,1 star rating,10/24/2019,Not accommodating with orders. Rude service and gives attitude for small accomodation which any restaurant would provide.  For example my pregnant friend couldn't get salsa from the kitchen instead of the salsa from the bar. Absolutely rude to her. Not to mention the undercooked shrimp in the taco salad
63,Viva Burrito,5 star rating,3/20/2016,"Damn.. this popped up in my Yelp feed and I totally forgot I ordered through yelp to do so. I was in my Dr's office and wanted something without having to wait to long for it so I used the yelp mobile app and ordered 2 burrito's. So freaking easy.. So good... So damn tasty, especially the one with chicken. I'll be back."
64,Viva Burrito,5 star rating,2/12/2016,"This is a great place if you want good Mexican food at a reasonable price. I come here often when I am hungry during lunch. The portions are huge! I never spend more than $7 after tax for a burrito or a rice plate. If you get steak or shrimp burrito it cost extra and you'll spend closer to $8 for a burrito. I usually get a lamb burrito with a jarritos soda. Other places such as chipotle, qdoba, etc. you'll spend at least $10 and you won't feel as full. They also have a side bar where you get as much salsa and other sauces as you want. They serve alcohol too which is good.

Overall, if you're hungry and don't want to spend a lot of money. This is a great place to go."
65,Viva Burrito,1 star rating,11/26/2019,I came in earlier today with my son I placed a pick up order and I got there after 25 min and was told by the cashier the food wasn't ready after 5 min of waiting longer I asked again and she informed me again it wasn't ready I spoke with the cook and he told me it was ready and I heard him tell the cashier the food is right behind you. So after waiting 30 min total my food was behind the cashier all along it was cold I asked for guacamole I didn't receive any the cashier charged me again for guacamole and on top of all that there were no napkins in the napkin bucket near the door the cashier made me wait another 10 min for napkins WORST PLACE EVER IF I COULD GIVE IT ZERO STARS I WOULD
66,Viva Burrito,5 star rating,8/3/2017,"This place is honestly amazing. Their menu is quite large, prices are reasonable and the quality is out of this world. Food tastes great and the staff is friendly, what more could you ask for in the west end? My personal go to would be the lamb and spinach burrito, you can't go wrong. I just wish i didn't have to pay extra for sour cream but there's bigger fish to fry in this world.

Go here if you're in the area and want a quick bite to eat."
67,Viva Burrito,5 star rating,9/25/2018,The best Mexican food you'll get near Beacon Hill and Govt Center. Extra kudos for making me a keto-friendly burrito salad! These guys are the best!
68,Viva Burrito,5 star rating,10/23/2015,"What can I say besides, my food was delicious!
Lamb and spinach burrito (with guac): the lamb was perfectly cooked, juicy and well seasoned. Other ingredients were well proportioned and tasty, with a nice hint of cilantro.

All for $8, right next to the garden?!

Pleasantly surprised and recommended. I waited less than 10 minutes at peak lunch time."
69,Viva Burrito,5 star rating,4/28/2016,"Best burritos in Boston!! 

Viva burrito is my go to spot for both lunch and dinner! The food is excellent  and the service is absolutely wonderful, I always feel welcomed. The preparation is fast yet the presentation the food is visually stimulating. I recommend the Cajun chicken and shrimp burrito!!!! If you're in the area definitely stop in and give Viva a try, you won't be disappointed."
70,Viva Burrito,5 star rating,8/23/2018,"Stopped in around 5:30pm, starved, and craving a Mexican burrito. Viva Burrito is the place!  ordered the curry chicken burrito. Thankfully the place was pretty empty, and there were no issues that others have reported re/time frame, staff etc. I ate 1/2 and took remaining 1/2 for later----Viva Burrito is still a favorite! And they have a great salsa bar, delicious salsa!"
71,Viva Burrito,5 star rating,1/28/2016,"Best fast Mexican food I've had in Boston hands down. Everything is natural, they serve great beers and wine. On top of all that their customer service is amazing and pricing is unbeatable! 

Thanks for the great lunch Viva Burrito!"
72,Viva Burrito,1 star rating,9/11/2015,"The food that I ordered was absolutely awful.  

Beef tacos were completely soggy and the beef was bland and cheap. There was no sour cream on them as described and I paid an extra $.99 for extra. 

Beef nachos with cheddar cheese I took two bites and threw it out. I paid for extra cheese and didn't see an ounce of it until I dug to the bottom and found a few unmelted chunks of minimal cheese. 

I ordered coconut cheesecake and received flan (this was the only decent thing). 

Luckily I had "
73,Viva Burrito,5 star rating,10/21/2010,"Wow, Viva burrito's food is as good as their decor from the outside is simple. SO good.

We passed it on the way to get some coffee, and then on the way back since we were hungry we stopped by here since I kinda felt like it would be good, on some random hunch. And heck, I was DEFINITELY right. They have a lot of burritos and quesadillas, and interesting varieties of both. I just had the steak and chicken burrito though, while my date had the chicken quesadilla.

My burrito was pretty darn big and filling, so I can't even imagine what the 
""large"" ones would be like! But yeam the steak in it was so juicy, tender, and had a unique flavor to me, not like most places  that just have hard crappy meat. The chicken was also good, and the salsa they put into it was great. They got my order exactly as I wanted it, which was good because I hate guacamole and sour cream. Meanwhile, the quesadilla was a bit crunchy on the outside as it should be and had good cheese, although I think a steak quesadilla would have been better.

They also DO take cards which is a nice change from the other really good mexican place that I know in Boston, Anna's."
74,Viva Burrito,2 star rating,9/16/2015,"First off, Ignore the haters. Viva burrito is not that bad, it's just not that good.

Of all the culinary creations in the world, few single items encompass an entire meal quite like the burrito: meat, beans, rice, salsa, maybe some vegetables, all wrapped up in that versatile food vessel -- the tortilla. In the best burritos, each ingredient stands out in every bite while at the same time harmonizing inside its casing.

When I was young, the best place for a burrito in Boston was behind a liquor store. Now we have them available everywhere.  

Chipotle is ok, but they make their burritos like an over stuffed pillow. Humans can't usually dislocate their jaws and I'm not a pelican. Eating them is a chore.

I want to eat a burrito from end to end. Burritos are not suppose to be eaten like corn on the cob. 

Viva makes their burritos correctly, it's just hit or miss on the fillings. After selecting them, you just hope the flavors don't run around naked inside your stomach with their arms flailing, screaming obscenities. 

But hey. It's better then Taco Bell. Chalupa. Gordita. Names like the sounds drunk people make when they throw up.

So, try them out. Imodium is available everywhere."
75,Viva Burrito,5 star rating,9/4/2018,"The register girls are always extremely nice! They always compliment me on my tattoo's, and always have had a great time there! Good food as well!"
76,Viva Burrito,2 star rating,4/10/2017,"I would have given this place 4 stars; however, the past three times I have ordered guacamole with my burrito they never put it on and it is an extra cost.

The first time they didn't include it I assumed it was a mistake. The second time I thought ""shame on me, I should have checked this time."" However, the third time it occurred it was no mistake. It says it on the ticket and that I paid for the added cost. When I went back and asked the cashier he immediately handed me a container of some.

Just feels cheap to me."
77,Viva Burrito,5 star rating,7/19/2016,"I've only had food from here twice and it's been the same item- taco salad. They taste so good and as long as you place the order for pick up, your food will be ready right on time. I've never sat down and looked at their menu carefully but I've liked what I bought and the prices are reasonable.

Update: I've now order food online as well as eaten at this establishment. I still believe the food deserves 5 stars for the price. But now that I've interacted with the girls at the register, I think they have room to improve. The girls were too busy talking among themselves and ontheir cell phones to interact with me properly. They don't greet you or interact with the customer well."
78,Viva Burrito,2 star rating,9/27/2017,Food was Ok but disappointed with the service. So many employees working and it took over 10 mins for me to have my Burrito which I can get right away at other places like Chipotle. There weren't many people ahead waiting for me or would have been understandable. Not worth my time going back again!
79,Viva Burrito,4 star rating,11/6/2017,"I just moved to the area and haven't had time to try much off the menu yet, but the chicken quesadillas are delicious. Portions are good for the reasonable prices too, although you do have to add things like sour cream and guacamole that might come with this dish at other places. They do offer a free salsa bar in store, and the online ordering system is very convenient. I'm looking forward to trying the rest of the menu offerings - especially the smoothies and desserts!"
80,Viva Burrito,5 star rating,3/5/2018,"We love this place. Great flavored, delicious and juicy burritos our favorite is the steak burrito always a crowd-pleaser.  Yummy guacamole as well."
81,Viva Burrito,4 star rating,6/6/2017,"My go to lunch spot near South Station. Big fan of the burritos. Yeah, it gets mobbed and takes awhile, but they're cooking up your meat right there and not pulling it from pre cooked bins. It makes a difference. Good price for the area too."
82,Viva Burrito,5 star rating,12/1/2014,"I love this place. It gets crazy at lunch time, but it's totally worth it. 

You won't find an assembly line of questionably fresh ingredients here. Unlike a well-known taqueria down street, the meat is grilled to order. My favorite is the steak burrito, and the meat is always tender and juicy. Their guacamole is fantastic. All of the ingredients are fresh. The employees are friendly. Prices are decent. You owe it to yourself to give Viva a try. 

Pardon the brief review, but I've got a burrito to get back to."
83,Viva Burrito,5 star rating,2/15/2018,"Coming from the west coast... I found the Best steak taco salads ever! So delicious and the pricing is reasonable. Street parking only, about a five minute walk from the garden."
84,Viva Burrito,5 star rating,5/1/2019,"Excellent food, very reasonable prices and a nice place to sit if you want to dine in."
85,Viva Burrito,1 star rating,10/10/2014,"There is always an issue with Viva Burrito. 

I work in the area and the food is decent, but every time I have gone there has been a problem. Either they mess up my order, or charge me the wrong amount. 

I asked to speak to the manager after this happened a few times (and the time I was grossly mischarged) and he was unbelievably rude and did not reimburse me which I found incredible! 

While I do like the food, I can't go back given my negative experiences there."
86,Viva Burrito,5 star rating,1/21/2019,"Can't believe this place doesn't have a better rating. Viva is our go-to Mexican place in our neighborhood! Quality of food is always great but it's always better to be flexible here because they often mix up part of our order (nothing major, just mixing up refried vs black beans or no sour cream vs sour cream). Their tacos and burritos are excellent, and they somehow have great chicken soup. And their taco salads are amazing. You really can't go wrong!"
87,Viva Burrito,1 star rating,10/13/2016,"NEVER order delivery. I've given them 3 chances and on each & every chance including today they've been 45-60 minutes later than the 1 hour they promise for delivery. Then when the food gets here it's cold, taco shells broken and average at best. Horrible experience and I see no reason to give them another chance ever again."
88,Viva Burrito,5 star rating,5/6/2017,"OK, so the first time I tried this place was a really long time ago and I ordered a burrito. Definitely was not a fan. Fast forward to a few years when I worked adjacent to the place and tried one of my friend's taco salads and holy moly was it GOOD. I think there were a few weeks where I got a chicken taco salad consistently everyday that work week for lunch. They also have a steak option, a vegetarian option and a grilled salmon option for the taco salad. I ordered every one of those options and they were alllll delicious. The salad comes in a crunchy shell and is loaded with ingredients - I mean LOADED. Makes you want to take a nap right after, *sigh*. They also have this cute mini station that is presented with salsa, hot peppers and other complimentary goodies to go on top of your salad (and whatever else you order). Not sure why this place has such lousy reviews, they must have tried the burritos because I totally agree they are very underwhelming. Back to the taco salads - my friend has this theory that when the weather is humid and/or rainy, the taco shell isn't as crunchy so only get a taco salad on non-rainy/non-humid days and make sure to get it with extra guacamole (yum)! I also appreciate the service, all the workers are super friendly and greet you by your first name if you end up going there almost everyday like I did."
