,Unnamed: 0,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,latitude,longitude
2071,2071.0,SPHfu-Dm60TguIii-Dd4uA,boston-winery-boston,Boston Winery,https://s3-media3.fl.yelpcdn.com/bphoto/97963vlNqYm9Bj7rUS_aBA/o.jpg,False,https://www.yelp.com/biz/boston-winery-boston?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,76,"[{'alias': 'wineries', 'title': 'Wineries'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.5,"{'latitude': 42.291716, 'longitude': -71.040025}",['delivery'],$$,"{'address1': '26 Ericsson St', 'address2': '', 'address3': '', 'city': 'Boston', 'zip_code': '02122', 'country': 'US', 'state': 'MA', 'display_address': ['26 Ericsson St', 'Boston, MA 02122']}",16172659463.0,(617) 265-9463,1339.564824,42.291716,-71.040025
2072,2072.0,lrHgEBjCPmQyLuj47Y7caQ,ashmont-convenience-store-dorchester-center,Ashmont Convenience Store,,False,https://www.yelp.com/biz/ashmont-convenience-store-dorchester-center?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,2,"[{'alias': 'grocery', 'title': 'Grocery'}]",4.0,"{'latitude': 42.28289, 'longitude': -71.06487}",[],$,"{'address1': '1996 Dorchester Ave', 'address2': '', 'address3': '', 'city': 'Dorchester Center', 'zip_code': '02124', 'country': 'US', 'state': 'MA', 'display_address': ['1996 Dorchester Ave', 'Dorchester Center, MA 02124']}",16172828797.0,(617) 282-8797,1191.932906,42.28289,-71.06487
2073,2073.0,yF-muq-4vG-V-hKgmMcRvQ,dunkin-dorchester-12,Dunkin',https://s3-media1.fl.yelpcdn.com/bphoto/3Q_39eXhrN7Mr5qpesHK-w/o.jpg,False,https://www.yelp.com/biz/dunkin-dorchester-12?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,12,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.5,"{'latitude': 42.28495, 'longitude': -71.06479}",['delivery'],$,"{'address1': '1931 Dorchester Ave', 'address2': '', 'address3': '', 'city': 'Dorchester', 'zip_code': '02124', 'country': 'US', 'state': 'MA', 'display_address': ['1931 Dorchester Ave', 'Dorchester, MA 02124']}",16178257707.0,(617) 825-7707,1008.993912,42.28495,-71.06479
2074,2074.0,dSK9rAcT3JGUVqg4vPJbUA,americas-food-basket-dorchester-2,America's Food Basket,https://s3-media2.fl.yelpcdn.com/bphoto/RYdd03v6UltabfXfPK_sqQ/o.jpg,False,https://www.yelp.com/biz/americas-food-basket-dorchester-2?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,13,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'markets', 'title': 'Fruits & Veggies'}, {'alias': 'butcher', 'title': 'Butcher'}]",2.5,"{'latitude': 42.2914983, 'longitude': -71.0713794}",[],$$,"{'address1': '576 Washington St', 'address2': '', 'address3': '', 'city': 'DORCHESTER', 'zip_code': '02124', 'country': 'US', 'state': 'MA', 'display_address': ['576 Washington St', 'DORCHESTER, MA 02124']}",16172826200.0,(617) 282-6200,1239.629706,42.2914983,-71.0713794
2075,2075.0,fFLwHPv5a9G1BV7p-0GEUw,ashmont-farmers-market-dorchester-2,Ashmont Farmers Market,https://s3-media2.fl.yelpcdn.com/bphoto/3B-dCPNeXnRZRYBhCHJjsg/o.jpg,False,https://www.yelp.com/biz/ashmont-farmers-market-dorchester-2?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,6,"[{'alias': 'farmersmarket', 'title': 'Farmers Market'}]",3.5,"{'latitude': 42.284738, 'longitude': -71.0645056}",[],$,"{'address1': '1900 Dorchester Ave', 'address2': '', 'address3': '', 'city': 'Dorchester', 'zip_code': '02124', 'country': 'US', 'state': 'MA', 'display_address': ['1900 Dorchester Ave', 'Dorchester, MA 02124']}",16178253846.0,(617) 825-3846,1012.39541,42.284738,-71.0645056
2076,2076.0,GjphHgL108sCxVH_C-e4zQ,dunkin-dorchester-5,Dunkin',https://s3-media3.fl.yelpcdn.com/bphoto/7NNAgR8YzfSxahfTMTU6HA/o.jpg,False,https://www.yelp.com/biz/dunkin-dorchester-5?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,10,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.0,"{'latitude': 42.29695955523142, 'longitude': -71.06039417974492}",['delivery'],$,"{'address1': '1580 Dorchester Ave', 'address2': 'Ste A', 'address3': '', 'city': 'Dorchester', 'zip_code': '02122', 'country': 'US', 'state': 'MA', 'display_address': ['1580 Dorchester Ave', 'Ste A', 'Dorchester, MA 02122']}",16172883302.0,(617) 288-3302,690.9903215,42.29695956,-71.06039418
2077,2077.0,Vt6XS_u9szHZH_QXGsqGIg,walgreens-dorchester-3,Walgreens,https://s3-media2.fl.yelpcdn.com/bphoto/PbvYXOZ3_6_Xe8xOtHuIcw/o.jpg,False,https://www.yelp.com/biz/walgreens-dorchester-3?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,5,"[{'alias': 'drugstores', 'title': 'Drugstores'}, {'alias': 'cosmetics', 'title': 'Cosmetics & Beauty Supply'}, {'alias': 'convenience', 'title': 'Convenience Stores'}]",3.0,"{'latitude': 42.2842088, 'longitude': -71.044547}",[],$$,"{'address1': '757 Gallivan Blvd', 'address2': '', 'address3': '', 'city': 'Dorchester', 'zip_code': '02122', 'country': 'US', 'state': 'MA', 'display_address': ['757 Gallivan Blvd', 'Dorchester, MA 02122']}",16172825246.0,(617) 282-5246,1264.408756,42.2842088,-71.044547
2078,2078.0,jyY5iePWp9shHWSZbLaqKQ,superior-realty-company-dorchester-center,Superior Realty Company,,False,https://www.yelp.com/biz/superior-realty-company-dorchester-center?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,3,"[{'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",1.0,"{'latitude': 42.28297, 'longitude': -71.05473}",[],$$$$,"{'address1': '540 Gallivan Blvd', 'address2': '', 'address3': '', 'city': 'Dorchester Center', 'zip_code': '02124', 'country': 'US', 'state': 'MA', 'display_address': ['540 Gallivan Blvd', 'Dorchester Center, MA 02124']}",16178258481.0,(617) 825-8481,957.6459587,42.28297,-71.05473
2079,2079.0,KsonPMSpZrimd0FRB4-k5A,dunkin-dorchester-6,Dunkin',https://s3-media1.fl.yelpcdn.com/bphoto/iG4MPQ4aFB0MiZ1W_6QnPA/o.jpg,False,https://www.yelp.com/biz/dunkin-dorchester-6?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,6,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'donuts', 'title': 'Donuts'}]",3.5,"{'latitude': 42.28384, 'longitude': -71.04613}",['delivery'],$,"{'address1': '719 Gallivan Blvd', 'address2': '', 'address3': '', 'city': 'Dorchester', 'zip_code': '02122', 'country': 'US', 'state': 'MA', 'display_address': ['719 Gallivan Blvd', 'Dorchester, MA 02122']}",16172828153.0,(617) 282-8153,1198.049696,42.28384,-71.04613
2080,2080.0,AVWnER8wXsu7O7S2M4bQ-w,dunkin-boston-83,Dunkin',https://s3-media2.fl.yelpcdn.com/bphoto/bS7zlIp1Ekw2Ee6sJy1s_Q/o.jpg,False,https://www.yelp.com/biz/dunkin-boston-83?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,1,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",1.0,"{'latitude': 42.284997, 'longitude': -71.064856}",[],,"{'address1': '1931 Dorchester Ave', 'address2': '', 'address3': None, 'city': 'Boston', 'zip_code': '02124', 'country': 'US', 'state': 'MA', 'display_address': ['1931 Dorchester Ave', 'Boston, MA 02124']}",16172821268.0,(617) 282-1268,1008.993912,42.284997,-71.064856
2081,2081.0,jeS5zQZHkaMOca2tvSXgbQ,alexanders-wine-spirits-dorchester-2,Alexander's Wine Spirits,https://s3-media4.fl.yelpcdn.com/bphoto/tMlV0KnRLtQ4LoKq_rofqQ/o.jpg,False,https://www.yelp.com/biz/alexanders-wine-spirits-dorchester-2?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,10,"[{'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",2.5,"{'latitude': 42.283901, 'longitude': -71.045029}",[],$$,"{'address1': '755 Gallivan Blvd', 'address2': '', 'address3': '', 'city': 'Dorchester', 'zip_code': '02122', 'country': 'US', 'state': 'MA', 'display_address': ['755 Gallivan Blvd', 'Dorchester, MA 02122']}",16174363815.0,(617) 436-3815,1257.17062,42.283901,-71.045029
2082,2082.0,KGZWaQRbj8NDkgEPPNdS8A,d-market-dorchester-center,D market,https://s3-media2.fl.yelpcdn.com/bphoto/6BLBH53kJWKXRGkEtcjaVQ/o.jpg,False,https://www.yelp.com/biz/d-market-dorchester-center?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,1,"[{'alias': 'grocery', 'title': 'Grocery'}]",1.0,"{'latitude': 42.288898530626, 'longitude': -71.0710015520453}",[],,"{'address1': '658 Washington St', 'address2': '', 'address3': '', 'city': 'Dorchester Center', 'zip_code': '02124', 'country': 'US', 'state': 'MA', 'display_address': ['658 Washington St', 'Dorchester Center, MA 02124']}",16172820727.0,(617) 282-0727,1243.476924,42.28889853,-71.07100155
2083,2083.0,ioA9u33iJSJveEHSIxHYwg,speedway-dorchester,Speedway,https://s3-media3.fl.yelpcdn.com/bphoto/WbNxd5VrJMkqezgrLVfBRw/o.jpg,False,https://www.yelp.com/biz/speedway-dorchester?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,5,"[{'alias': 'servicestations', 'title': 'Gas Stations'}, {'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1.5,"{'latitude': 42.28389, 'longitude': -71.04782}",['delivery'],$$,"{'address1': '710 Gallivan Blvd', 'address2': '', 'address3': '', 'city': 'Dorchester', 'zip_code': '02124', 'country': 'US', 'state': 'MA', 'display_address': ['710 Gallivan Blvd', 'Dorchester, MA 02124']}",16172658534.0,(617) 265-8534,1101.057675,42.28389,-71.04782
2084,2084.0,5bKGAS32fLfqK5Yer-FZ_Q,peoples-tropical-supermarket-dorchester-center,People's Tropical Supermarket,,False,https://www.yelp.com/biz/peoples-tropical-supermarket-dorchester-center?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,1,"[{'alias': 'grocery', 'title': 'Grocery'}]",3.0,"{'latitude': 42.2914796, 'longitude': -71.0715281}",[],$$,"{'address1': '576 Washington St', 'address2': '', 'address3': '', 'city': 'Dorchester Center', 'zip_code': '02124', 'country': 'US', 'state': 'MA', 'display_address': ['576 Washington St', 'Dorchester Center, MA 02124']}",16174360099.0,(617) 436-0099,1236.574891,42.2914796,-71.0715281
2085,2085.0,h5ZP8dP_qrMJNKR0U6Ezug,cvs-pharmacy-dorchester-8,CVS Pharmacy,https://s3-media4.fl.yelpcdn.com/bphoto/Q030OYCRsPsMqnT2mr1c0w/o.jpg,False,https://www.yelp.com/biz/cvs-pharmacy-dorchester-8?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,3,"[{'alias': 'drugstores', 'title': 'Drugstores'}, {'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'pharmacy', 'title': 'Pharmacy'}]",1.0,"{'latitude': 42.2956, 'longitude': -71.0724}",[],,"{'address1': '451 Washington St', 'address2': '', 'address3': None, 'city': 'Dorchester', 'zip_code': '02124', 'country': 'US', 'state': 'MA', 'display_address': ['451 Washington St', 'Dorchester, MA 02124']}",16177400611.0,(617) 740-0611,1398.779684,42.2956,-71.0724
2086,2086.0,3mSl9zt1cclABpxfsbrLuA,walgreens-dorchester-center,Walgreens,https://s3-media3.fl.yelpcdn.com/bphoto/fj2cDh1MVEhOuOQC7XTUPQ/o.jpg,False,https://www.yelp.com/biz/walgreens-dorchester-center?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,8,"[{'alias': 'drugstores', 'title': 'Drugstores'}, {'alias': 'cosmetics', 'title': 'Cosmetics & Beauty Supply'}, {'alias': 'convenience', 'title': 'Convenience Stores'}]",2.0,"{'latitude': 42.29108663250188, 'longitude': -71.07200546191956}",[],$$,"{'address1': '585 Washington St', 'address2': '', 'address3': '', 'city': 'Dorchester Center', 'zip_code': '02124', 'country': 'US', 'state': 'MA', 'display_address': ['585 Washington St', 'Dorchester Center, MA 02124']}",16178252401.0,(617) 825-2401,1292.064525,42.29108663,-71.07200546
2087,2087.0,lIS_jbFe4KI7VTDsV1X3FA,cvs-pharmacy-boston-79,CVS Pharmacy,https://s3-media2.fl.yelpcdn.com/bphoto/zmvkSbGjfsfpBHR3YWAAQw/o.jpg,False,https://www.yelp.com/biz/cvs-pharmacy-boston-79?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,18,"[{'alias': 'drugstores', 'title': 'Drugstores'}, {'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'pharmacy', 'title': 'Pharmacy'}]",2.5,"{'latitude': 42.27397217535906, 'longitude': -71.0686498724674}",[],$$,"{'address1': '2235 Dorchester Ave', 'address2': '', 'address3': '', 'city': 'Boston', 'zip_code': '02124', 'country': 'US', 'state': 'MA', 'display_address': ['2235 Dorchester Ave', 'Boston, MA 02124']}",16172961025.0,(617) 296-1025,2200.498548,42.27397218,-71.06864987
2088,2088.0,_gxO41u0joQIWcRj5oh1uA,dunkin-dorchester-2,Dunkin',https://s3-media2.fl.yelpcdn.com/bphoto/QVOYruVXiS4hfzhFxtl5vA/o.jpg,False,https://www.yelp.com/biz/dunkin-dorchester-2?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,1,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.0,"{'latitude': 42.277714, 'longitude': -71.065564}",[],$,"{'address1': '2100 Dorchester Ave', 'address2': 'Carney Hospital', 'address3': '', 'city': 'Dorchester', 'zip_code': '02124', 'country': 'US', 'state': 'MA', 'display_address': ['2100 Dorchester Ave', 'Carney Hospital', 'Dorchester, MA 02124']}",16172964000.0,(617) 296-4000,1714.545231,42.277714,-71.065564
2089,2089.0,WJiV5LAjH97KIa2PSuYjRg,yellow-door-taqueria-dorchester,Yellow Door Taqueria,https://s3-media2.fl.yelpcdn.com/bphoto/aGV01ABQ9WUQ98lKjF5fsA/o.jpg,False,https://www.yelp.com/biz/yellow-door-taqueria-dorchester?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,237,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 42.27235, 'longitude': -71.06824}","['delivery', 'pickup']",$$,"{'address1': '2297 Dorchester Ave', 'address2': '', 'address3': None, 'city': 'Dorchester', 'zip_code': '02124', 'country': 'US', 'state': 'MA', 'display_address': ['2297 Dorchester Ave', 'Dorchester, MA 02124']}",18572674201.0,(857) 267-4201,655.9161843,42.27235,-71.06824
2090,2090.0,W0Lmpe7yIVercq9ouNzrxA,lower-mills-tavern-boston,Lower Mills Tavern,https://s3-media3.fl.yelpcdn.com/bphoto/DyUJ2oRH8D5yMU9-MhIN8Q/o.jpg,False,https://www.yelp.com/biz/lower-mills-tavern-boston?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,166,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 42.27298, 'longitude': -71.06807}","['delivery', 'pickup']",$$,"{'address1': '2269 Dorchester Ave', 'address2': '', 'address3': '', 'city': 'Boston', 'zip_code': '02124', 'country': 'US', 'state': 'MA', 'display_address': ['2269 Dorchester Ave', 'Boston, MA 02124']}",18572674461.0,(857) 267-4461,583.0062022,42.27298,-71.06807
2091,2091.0,lcarZ5Oj_pWYoENAEK2t8A,the-bowery-bar-boston-2,The Bowery Bar,https://s3-media1.fl.yelpcdn.com/bphoto/mBKpWhtYktvrJ5V391Kv9w/o.jpg,False,https://www.yelp.com/biz/the-bowery-bar-boston-2?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,146,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 42.273205, 'longitude': -71.068004}",['delivery'],$$,"{'address1': '2261 Dorchester Ave', 'address2': '', 'address3': None, 'city': 'Boston', 'zip_code': '02124', 'country': 'US', 'state': 'MA', 'display_address': ['2261 Dorchester Ave', 'Boston, MA 02124']}",16176982261.0,(617) 698-2261,559.3421667,42.273205,-71.068004
2092,2092.0,_wbPDb-Kdx5BAEU1Yx6uog,bred-dorchester,Bred,https://s3-media2.fl.yelpcdn.com/bphoto/4q7cvu_M6nlbcIZy7rC03A/o.jpg,False,https://www.yelp.com/biz/bred-dorchester?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,249,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",4.0,"{'latitude': 42.27339, 'longitude': -71.06799}","['delivery', 'pickup']",$$,"{'address1': '2255 Dorchester Ave', 'address2': None, 'address3': '', 'city': 'Dorchester', 'zip_code': '02124', 'country': 'US', 'state': 'MA', 'display_address': ['2255 Dorchester Ave', 'Dorchester, MA 02124']}",16176980103.0,(617) 698-0103,533.792706,42.27339,-71.06799
2093,2093.0,IRt_9aHwWTGLKKUdNiKjDQ,steel-and-rye-milton,Steel & Rye,https://s3-media1.fl.yelpcdn.com/bphoto/QRsXIXeXGIhj-vg7SIWQ6A/o.jpg,False,https://www.yelp.com/biz/steel-and-rye-milton?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,527,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 42.26997556375672, 'longitude': -71.07241755777903}",['delivery'],$$$,"{'address1': '95 Eliot St', 'address2': '', 'address3': '', 'city': 'Milton', 'zip_code': '02186', 'country': 'US', 'state': 'MA', 'display_address': ['95 Eliot St', 'Milton, MA 02186']}",16176902787.0,(617) 690-2787,1032.444973,42.26997556,-71.07241756
2094,2094.0,#NAME?,spukiesn-pizza-dorchester,Spukies'n Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/QTI-iuLQ34KhqtkJ1JeI4g/o.jpg,False,https://www.yelp.com/biz/spukiesn-pizza-dorchester?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,44,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'greek', 'title': 'Greek'}]",3.5,"{'latitude': 42.272218746297, 'longitude': -71.0688403922042}","['delivery', 'pickup']",$,"{'address1': '1159 Washington St', 'address2': '', 'address3': '', 'city': 'Dorchester', 'zip_code': '02124', 'country': 'US', 'state': 'MA', 'display_address': ['1159 Washington St', 'Dorchester, MA 02124']}",16172982339.0,(617) 298-2339,684.0450025,42.27221875,-71.06884039
2095,2095.0,4oaguwA4m2uVxDckpvivmg,kapow-thai-cuisine-dorchester-2,Kapow Thai Cuisine,https://s3-media4.fl.yelpcdn.com/bphoto/vY0BclfEY2rQWQvArBdQQA/o.jpg,False,https://www.yelp.com/biz/kapow-thai-cuisine-dorchester-2?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,95,"[{'alias': 'thai', 'title': 'Thai'}]",3.0,"{'latitude': 42.273394, 'longitude': -71.068001}","['delivery', 'pickup']",$$,"{'address1': '2257 Dorchester Ave', 'address2': '', 'address3': '', 'city': 'Dorchester', 'zip_code': '02124', 'country': 'US', 'state': 'MA', 'display_address': ['2257 Dorchester Ave', 'Dorchester, MA 02124']}",16172967505.0,(617) 296-7505,538.9867176,42.273394,-71.068001
2096,2096.0,hMXmkxDN5YhG14_kYfPJfw,pit-stop-barbecue-mattapan,Pit Stop Barbecue,https://s3-media3.fl.yelpcdn.com/bphoto/GReNCn0WvRkaWF526MswZg/o.jpg,False,https://www.yelp.com/biz/pit-stop-barbecue-mattapan?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,133,"[{'alias': 'bbq', 'title': 'Barbeque'}]",3.5,"{'latitude': 42.28093, 'longitude': -71.0841248}","['delivery', 'pickup']",$$,"{'address1': '888A Morton St', 'address2': '', 'address3': '', 'city': 'Mattapan', 'zip_code': '02126', 'country': 'US', 'state': 'MA', 'display_address': ['888A Morton St', 'Mattapan, MA 02126']}",16174360485.0,(617) 436-0485,1503.385079,42.28093,-71.0841248
2097,2097.0,Y5Gr-LF7qoczGvP0Rrc0fw,mortons-pizza-mattapan,Morton's Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/PoJ4Bzx9IZzTmkpTGmPMRA/o.jpg,False,https://www.yelp.com/biz/mortons-pizza-mattapan?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,45,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 42.2807949, 'longitude': -71.083768}","['delivery', 'pickup']",$,"{'address1': '898 Morton St', 'address2': '', 'address3': '', 'city': 'Mattapan', 'zip_code': '02126', 'country': 'US', 'state': 'MA', 'display_address': ['898 Morton St', 'Mattapan, MA 02126']}",16172871127.0,(617) 287-1127,1481.467116,42.2807949,-71.083768
2098,2098.0,I3ufPoWSTXAg7FeR_ME8YQ,river-street-grill-mattapan,River Street Grill,https://s3-media1.fl.yelpcdn.com/bphoto/z1lc9KuZLLp-gaNdDf_N2A/o.jpg,False,https://www.yelp.com/biz/river-street-grill-mattapan?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,49,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'donuts', 'title': 'Donuts'}]",3.5,"{'latitude': 42.27165, 'longitude': -71.07367}",['delivery'],$,"{'address1': '73 River St', 'address2': '', 'address3': '', 'city': 'Mattapan', 'zip_code': '02126', 'country': 'US', 'state': 'MA', 'display_address': ['73 River St', 'Mattapan, MA 02126']}",16172961813.0,(617) 296-1813,944.8695019,42.27165,-71.07367
2099,2099.0,cBQmoS3BviVvkzlBWm6RHQ,only-one-jamaican-restaurant-dorchester-center-2,Only One Jamaican Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/Xx-BoPyMw7k8ZCi1ap2hsQ/o.jpg,False,https://www.yelp.com/biz/only-one-jamaican-restaurant-dorchester-center-2?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,83,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,"{'latitude': 42.28717, 'longitude': -71.07862}","['delivery', 'pickup']",$,"{'address1': '160 Norfolk St', 'address2': '', 'address3': '', 'city': 'Dorchester Center', 'zip_code': '02124', 'country': 'US', 'state': 'MA', 'display_address': ['160 Norfolk St', 'Dorchester Center, MA 02124']}",16178220444.0,(617) 822-0444,1432.096341,42.28717,-71.07862
2100,2100.0,4012P8UHnXUiVJNuBwymLw,madre-osteria-and-bar-milton,Madre Osteria & Bar,https://s3-media3.fl.yelpcdn.com/bphoto/kH8hWoCznFgSrLvAvGXZgg/o.jpg,False,https://www.yelp.com/biz/madre-osteria-and-bar-milton?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ,14,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",3.5,"{'latitude': 42.27017, 'longitude': -71.06587}","['delivery', 'pickup']",,"{'address1': '88 Wharf St', 'address2': '', 'address3': None, 'city': 'Milton', 'zip_code': '02186', 'country': 'US', 'state': 'MA', 'display_address': ['88 Wharf St', 'Milton, MA 02186']}",16173229548.0,(617) 322-9548,857.8930662,42.27017,-71.06587
